layer,mode,auroc_mean,auroc_std,acc_mean,acc_std
29,last,0.9914966771022135,0.008003405674924378,0.9535444947209653,0.01964609333312988
30,last,0.9918135881803701,0.008004077769213847,0.96131221719457,0.017118657011636788
31,last,0.9914774537265887,0.00838524736610408,0.96131221719457,0.017118657011636788
32,last,0.9918135881803701,0.00821309028723009,0.96131221719457,0.017118657011636788
33,last,0.9918135881803701,0.008004077769213847,0.96131221719457,0.017118657011636788
34,last,0.9921596089416159,0.007392196667174001,0.96131221719457,0.017118657011636788
35,last,0.9941764156643049,0.00764689682718593,0.957315233785822,0.008074665951326818
36,last,0.993514033064206,0.006710170199428066,0.9496983408748114,0.019586947910404717
37,last,0.9931778986104245,0.00667140216247846,0.96131221719457,0.017118657011636788
38,last,0.9931680123029605,0.007513109539656889,0.96131221719457,0.020999462182753646
39,last,0.995541275333663,0.005755868997105173,0.9690799396681749,0.01967299767834929
40,last,0.9958872960949086,0.005091054796206475,0.9690799396681749,0.01967299767834929
41,last,0.9969154720711814,0.0038551021815458647,0.9690799396681749,0.01967299767834929
42,last,0.9955313890261988,0.0065361578046139596,0.9690799396681749,0.01967299767834929
43,last,0.9965496786950074,0.00609516312076133,0.9690799396681749,0.01967299767834929
44,last,0.995175481957489,0.008003733738765966,0.9729260935143287,0.019702463426102528
45,last,0.9969055857637172,0.004692362722751164,0.9690799396681749,0.01967299767834929
46,last,0.995175481957489,0.008074008760909947,0.9729260935143287,0.019702463426102528
47,last,0.994878892733564,0.006306317370183828,0.9729260935143287,0.019702463426102528
48,last,0.9952150271873454,0.005979573519386502,0.9729260935143287,0.019702463426102528
49,last,0.9945328719723184,0.006803158880246112,0.9729260935143287,0.019702463426102528
50,last,0.9952051408798814,0.0062947137438385155,0.9729260935143287,0.019702463426102528
51,last,0.9945328719723184,0.0062852039337424484,0.9729260935143287,0.019702463426102528
52,last,0.9955610479485912,0.005474229757318114,0.9729260935143287,0.019702463426102528
53,last,0.9958971824023728,0.005159856984953032,0.9729260935143287,0.019702463426102528
54,last,0.9958971824023728,0.005159856984953032,0.9729260935143287,0.019702463426102528
55,last,0.9948690064260999,0.006519298309580128,0.9729260935143287,0.019702463426102528
56,last,0.9955610479485912,0.005474229757318092,0.9729260935143287,0.019702463426102528
57,last,0.9965694513099358,0.004759166140002608,0.9729260935143287,0.019702463426102528
58,last,0.994878892733564,0.006306317370183828,0.9729260935143287,0.019702463426102528
59,last,0.9958872960949086,0.005517091061305483,0.9729260935143287,0.019702463426102528
60,last,0.9962333168561542,0.004917819409309566,0.9729260935143287,0.019702463426102528
61,last,0.9945427582797824,0.006684898581232777,0.9729260935143287,0.019702463426102528
62,last,0.9952347998022738,0.005916077408217052,0.9690045248868777,0.015406411083138054
63,last,0.9955709342560553,0.005442104706252625,0.9690045248868777,0.015406411083138054
64,last,0.9962629757785468,0.004826462498038153,0.9690045248868777,0.015406411083138054
0,mean,0.8924073158675234,0.03933313861535379,0.7829562594268478,0.0446883330132998
1,mean,0.9078294062723128,0.04352149804643368,0.8099547511312217,0.04859135357442687
2,mean,0.9082034382380403,0.048079478243524695,0.8178733031674209,0.06332866171912034
3,mean,0.9142258472016257,0.04544496987028622,0.8255656108597286,0.06623015230403656
4,mean,0.9156972592958752,0.04427742440763405,0.8371794871794872,0.03985755024511081
5,mean,0.9239880265831824,0.03407313782986293,0.8371794871794872,0.05559987676273111
6,mean,0.9198577470203768,0.04026760365606659,0.841025641025641,0.05407118859494708
7,mean,0.9196951721865216,0.037517530091355854,0.8448717948717949,0.050779186515839084
8,mean,0.9220398747734387,0.03641603398049426,0.8565610859728506,0.04848273117871498
9,mean,0.916622178283078,0.030646474839158524,0.8373303167420815,0.0464665223660355
10,mean,0.9200823858955347,0.029499903981671013,0.8220211161387632,0.05853712618552098
11,mean,0.9158131487889273,0.03296527813803211,0.8178733031674209,0.031331188654360485
12,mean,0.9238166639204701,0.028610821613978314,0.8487933634992458,0.031049466174950822
13,mean,0.923173504695996,0.027487177836874,0.8487179487179487,0.0198362379761974
14,mean,0.9242500137309826,0.02654583101981654,0.8527149321266968,0.019586947910404745
15,mean,0.9321409348052946,0.021915099189492096,0.8644042232277526,0.032113416837620076
16,mean,0.9297967814576811,0.023223954749693028,0.8411764705882353,0.013417474387627764
17,mean,0.9243873235568737,0.025509292393739714,0.844947209653092,0.02766335069261457
18,mean,0.9254347229087714,0.028270972664597924,0.841025641025641,0.03990404101497453
19,mean,0.9294699840720602,0.027149293251265427,0.8642533936651583,0.03730478887045689
20,mean,0.9385780194430714,0.025370077848863054,0.8720211161387631,0.02358638729677481
21,mean,0.9568264953040039,0.01787972529029088,0.8993212669683258,0.022064462802907678
22,mean,0.9595551161641126,0.019786065617742023,0.8993212669683258,0.022064462802907678
23,mean,0.9655610479485912,0.016145687064880204,0.9109351432880844,0.014943548810257421
24,mean,0.9655703850167517,0.019426323070480724,0.9108597285067873,0.015369821059254314
25,mean,0.9696446421705938,0.01715768497773248,0.9225490196078432,0.020869056478344476
26,mean,0.9749958807052233,0.015699685908146205,0.9187782805429865,0.025222383127220735
27,mean,0.9811358268797716,0.013376639786605483,0.9149321266968327,0.03744220476458837
28,mean,0.9892261218212776,0.011329836690096672,0.9380844645550528,0.033134821081133546
29,mean,0.9901971769099797,0.010051790780069125,0.9496983408748114,0.019586947910404717
30,mean,0.9905239742956006,0.009858656338541076,0.9651583710407239,0.02266286329075322
31,mean,0.9912055802713242,0.010550736572864046,0.9651583710407239,0.02266286329075322
32,mean,0.9905140879881363,0.010457035802131198,0.9535444947209653,0.01964609333312988
33,mean,0.9901977261492834,0.008898989302865182,0.9651583710407239,0.02266286329075322
34,mean,0.9918503872137091,0.008898418770128633,0.9497737556561086,0.02884593203712076
35,mean,0.9915043664524633,0.009528019681282907,0.9536199095022624,0.01517880555363997
36,mean,0.9931768001318174,0.008274107652282427,0.9613876319758672,0.0210684119115877
37,mean,0.9925039819849509,0.008614444330743992,0.96131221719457,0.024507599390356804
38,mean,0.9938507167572912,0.0066819737661306155,0.965233785822021,0.018875402285281163
39,mean,0.9928225407810183,0.007753184960551066,0.9574660633484162,0.02258594010267574
40,mean,0.9931586752347998,0.00787397066633121,0.96131221719457,0.024507599390356804
41,mean,0.9958774097874444,0.005858302479054436,0.9690799396681749,0.01967299767834929
42,mean,0.9958675234799802,0.006711747077950981,0.9690799396681749,0.01967299767834929
43,mean,0.9972318339100346,0.005536332179930792,0.9690799396681749,0.01967299767834929
44,mean,0.9975778546712804,0.004844290657439476,0.9690799396681749,0.01967299767834929
45,mean,0.9975778546712804,0.004844290657439476,0.9690799396681749,0.01967299767834929
46,mean,0.9975778546712804,0.004844290657439476,0.9690799396681749,0.01967299767834929
47,mean,0.9979238754325259,0.004152249134948116,0.9690799396681749,0.01967299767834929
48,mean,0.9965793376173998,0.00434619887305343,0.9690799396681749,0.01967299767834929
49,mean,0.9969055857637172,0.004692362722751164,0.9690799396681749,0.01967299767834929
50,mean,0.9975778546712804,0.004844290657439476,0.9690799396681749,0.01967299767834929
51,mean,0.9975778546712804,0.004844290657439476,0.9690799396681749,0.01967299767834929
52,mean,0.996885813148789,0.006228373702422151,0.9690799396681749,0.01967299767834929
53,mean,0.9975778546712804,0.004844290657439476,0.9690799396681749,0.01967299767834929
54,mean,0.9979238754325259,0.004152249134948116,0.9690799396681749,0.01967299767834929
55,mean,0.996885813148789,0.006228373702422151,0.9690799396681749,0.01967299767834929
56,mean,0.9965694513099358,0.004759166140002608,0.9690799396681749,0.01967299767834929
57,mean,0.9965397923875432,0.0069204152249135115,0.9690799396681749,0.01967299767834929
58,mean,0.996213544241226,0.006034341631736319,0.9690799396681749,0.01967299767834929
59,mean,0.9965496786950074,0.00609516312076133,0.9690799396681749,0.01967299767834929
60,mean,0.996885813148789,0.006228373702422151,0.9690799396681749,0.01967299767834929
61,mean,0.996885813148789,0.006228373702422151,0.9690799396681749,0.01967299767834929
62,mean,0.9972318339100346,0.005536332179930792,0.9690799396681749,0.01967299767834929
63,mean,0.9979238754325259,0.004152249134948116,0.9729260935143287,0.019702463426102528
64,mean,0.9982698961937716,0.0034602076124567557,0.9729260935143287,0.019702463426102528
